날짜,시도지역코드,발생건수(건)
20181125,42,2668
20181125,43,5234
20181125,44,7528
20181125,45,4544
20181125,46,5807
20181125,47,4707
20181125,48,4480
20181125,49,2261
20181125,99,116498
20181126,11,162128
20181126,26,58343
20181126,27,44366
20181126,28,54243
20181126,29,24589
20181126,30,28016
20181126,31,22194
20181126,41,248541
20181126,42,23260
20181126,43,29142
20181126,44,45285
20181126,45,32122
20181126,46,29983
20181126,47,44036
20181126,48,59396
20181126,49,11121
20181126,99,916924
20181127,11,107995
20181127,26,40489
20181127,27,30888
20181127,28,37035
20181127,29,17421
20181127,30,19349
20181127,31,15233
20181127,41,170058
20181127,42,16244
20181127,43,20950
20181127,44,31787
20181127,45,22911
20181127,46,21894
20181127,47,30842
20181127,48,41019
20181127,49,7931
20181127,99,632130
20181128,11,104982
20181128,26,38245
20181128,27,28767
20181128,28,35392
20181128,29,15621
20181128,30,18412
20181128,31,14322
20181128,41,160971
20181128,42,15447
20181128,43,19409
20181128,44,29466
20181128,45,21288
20181128,46,20639
20181128,47,29172
20181128,48,37990
20181128,49,7326
20181128,99,597571
20181129,11,114025
20181129,26,41346
20181129,27,31015
20181129,28,39095
20181129,29,17726
20181129,30,20481
20181129,31,15617
20181129,41,179228
20181129,42,16178
20181129,43,20809
20181129,44,32617
20181129,45,22843
20181129,46,22038
20181129,47,30607
20181129,48,41436
20181129,49,7941
20181129,99,653096
20181130,11,125260
20181130,26,44865
20181130,27,33499
20181130,28,41147
20181130,29,18513
20181130,30,21417
20181130,31,16499
20181130,41,188634
20181130,42,17855
20181130,43,22246
20181130,44,33861
20181130,45,24901
20181130,46,22694
20181130,47,33375
20181130,48,45228
20181130,49,8444
20181130,99,698557
20181201,11,104365
20181201,26,37374
20181201,27,29696
20181201,28,35673
20181201,29,16674
20181201,30,19145
20181201,31,14667
20181201,41,163769
20181201,42,14066
20181201,43,18757
20181201,44,29115
20181201,45,20137
20181201,46,20529
20181201,47,27557
20181201,48,38337
20181201,49,6895
20181201,99,597015
20181202,11,17110
20181202,26,6576
20181202,27,3884
20181202,28,8031
20181202,29,3639
20181202,30,6188
20181202,31,3268
20181202,41,40006
20181202,42,2915
20181202,43,5470
20181202,44,8086
20181202,45,4558
20181202,46,5887
20181202,47,5141
20181202,48,5842
20181202,49,2081
20181202,99,128709
20181203,11,160549
20181203,26,57167
20181203,27,44937
20181203,28,53246
20181203,29,23785
20181203,30,27990
20181203,31,21590
20181203,41,246734
20181203,42,23883
20181203,43,28727
20181203,44,46019
20181203,45,32731
20181203,46,31231
20181203,47,45281
20181203,48,59807
20181203,49,11699
20181203,99,915627
20181204,11,116593
20181204,26,38436
20181204,27,30789
20181204,28,38897
20181204,29,16502
20181204,30,20147
20181204,31,14625
20181204,41,183494
20181204,42,17214
20181204,43,21225
20181204,44,33452
20181204,45,23052
20181204,46,21967
20181204,47,31112
20181204,48,40754
20181204,49,7771
20181204,99,656196
20181205,11,108669
20181205,26,38462
20181205,27,29337
20181205,28,36170
20181205,29,15375
20181205,30,19381
20181205,31,14741
20181205,41,166618
20181205,42,15894
20181205,43,19826
20181205,44,30453
20181205,45,20945
20181205,46,20501
20181205,47,29574
20181205,48,38486
20181205,49,7064
20181205,99,611654
20181206,11,119509
20181206,26,40473
20181206,27,30772
20181206,28,40050
20181206,29,16719
20181206,30,20806
20181206,31,15482
20181206,41,181836
20181206,42,17010
20181206,43,20547
20181206,44,33215
20181206,45,22631
20181206,46,21789
20181206,47,30979
20181206,48,41746
20181206,49,8099
20181206,99,661835
20181207,11,123881
20181207,26,43171
20181207,27,32218
20181207,28,39357
20181207,29,16731
20181207,30,20847
20181207,31,16132
20181207,41,186041
20181207,42,18614
20181207,43,21181
20181207,44,33696
20181207,45,24609
20181207,46,21259
20181207,47,32684
20181207,48,43973
20181207,49,7957
20181207,99,682519
20181208,11,105435
20181208,26,36497
20181208,27,29023
20181208,28,35289
20181208,29,15796
20181208,30,19068
20181208,31,14443
20181208,41,163395
20181208,42,14240
20181208,43,18420
20181208,44,29031
20181208,45,19669
20181208,46,18073
20181208,47,26930
20181208,48,37124
20181208,49,6781
20181208,99,589342
20181209,11,15448
20181209,26,5442
20181209,27,3898
20181209,28,6955
20181209,29,3539
20181209,30,6219
20181209,31,3263
20181209,41,38202
20181209,42,2800
20181209,43,5332
20181209,44,7940
20181209,45,4854
20181209,46,5953
20181209,47,5051
20181209,48,4880
20181209,49,2297
20181209,99,122107
20181210,11,176378
20181210,26,61800
20181210,27,45856
20181210,28,57554
20181210,29,24398
20181210,30,30437
20181210,31,22918
20181210,41,264385
20181210,42,26087
20181210,43,29534
20181210,44,49631
20181210,45,35060
20181210,46,31820
20181210,47,46932
20181210,48,63442
20181210,49,11286
20181210,99,977757
20181211,11,123729
20181211,26,43087
20181211,27,30284
20181211,28,40635
20181211,29,17269
20181211,30,20663
20181211,31,15923
20181211,41,189085
20181211,42,17944
20181211,43,20261
20181211,44,34857
20181211,45,24479
20181211,46,23562
20181211,47,30265
20181211,48,44332
20181211,49,8962
20181211,99,685486
20181212,11,117022
20181212,26,41493
20181212,27,29950
20181212,28,37816
20181212,29,16024
20181212,30,21062
20181212,31,15832
20181212,41,173255
20181212,42,17524
20181212,43,20340
20181212,44,32965
20181212,45,23645
20181212,46,22767
20181212,47,30450
20181212,48,42892
20181212,49,7929
20181212,99,651117
20181213,11,115809
20181213,26,44231
20181213,27,32199
20181213,28,36672
20181213,29,16866
20181213,30,22487
20181213,31,16669
20181213,41,171979
20181213,42,17869
20181213,43,21380
20181213,44,34678
20181213,45,25371
20181213,46,23265
20181213,47,33151
20181213,48,45456
20181213,49,8532
20181213,99,666757
20181214,11,133288
20181214,26,48109
20181214,27,34514
20181214,28,42710
20181214,29,18536
20181214,30,23589
20181214,31,17741
20181214,41,195613
20181214,42,21200
20181214,43,22800
20181214,44,37455
20181214,45,27468
20181214,46,24897
20181214,47,35331
20181214,48,49938
20181214,49,9267
20181214,99,742617
20181215,11,108741
20181215,26,38886
20181215,27,29970
20181215,28,35537
20181215,29,16276
20181215,30,20226
20181215,31,15358
20181215,41,166232
20181215,42,15329
20181215,43,18912
20181215,44,30961
20181215,45,21417
20181215,46,20233
20181215,47,27522
20181215,48,40504
20181215,49,7431
20181215,99,613660
20181216,11,17399
20181216,26,7011
20181216,27,3965
20181216,28,8088
20181216,29,3606
20181216,30,6700
20181216,31,3461
20181216,41,40300
20181216,42,2960
20181216,43,5686
20181216,44,8422
20181216,45,5250
20181216,46,6270
20181216,47,5257
20181216,48,6614
20181216,49,2570
20181216,99,133591
20181217,11,178611
20181217,26,65763
20181217,27,47016
20181217,28,55983
20181217,29,25771
20181217,30,32619
20181217,31,24545
20181217,41,261564
20181217,42,28157
20181217,43,31057
20181217,44,51613
20181217,45,39272
20181217,46,35501
20181217,47,48794
20181217,48,68559
20181217,49,12671
20181217,99,1007687
20181218,11,125920
20181218,26,47827
20181218,27,34244
20181218,28,40054
20181218,29,18627
20181218,30,23265
20181218,31,17760
20181218,41,185946
20181218,42,20641
20181218,43,22869
20181218,44,37068
20181218,45,28865
20181218,46,26641
20181218,47,35156
20181218,48,50430
20181218,49,9433
20181218,99,724873
20181219,11,118919
20181219,26,46138
20181219,27,31881
20181219,28,37226
20181219,29,17686
20181219,30,22443
20181219,31,17433
20181219,41,173546
20181219,42,18746
20181219,43,21448
20181219,44,34079
20181219,45,27036
20181219,46,25921
20181219,47,32874
20181219,48,48273
20181219,49,8474
20181219,99,682263
20181220,11,124361
20181220,26,48422
20181220,27,34327
20181220,28,39230
20181220,29,19092
20181220,30,23843
20181220,31,17962
20181220,41,181613
20181220,42,19412
20181220,43,22020
20181220,44,36063
20181220,45,28909
20181220,46,27150
20181220,47,34126
20181220,48,49666
20181220,49,9238
20181220,99,715571
20181221,11,136061
20181221,26,51673
20181221,27,36536
20181221,28,40921
20181221,29,20219
20181221,30,24435
20181221,31,19043
20181221,41,192406
20181221,42,21512
20181221,43,23641
20181221,44,37447
20181221,45,30386
20181221,46,28714
20181221,47,36955
20181221,48,52538
20181221,49,10018
20181221,99,762657
20181222,11,109777
20181222,26,40615
20181222,27,30677
20181222,28,35160
20181222,29,17685
20181222,30,20788
20181222,31,15796
20181222,41,163292
20181222,42,15443
20181222,43,19225
20181222,44,30433
20181222,45,23364
20181222,46,22755
20181222,47,28778
20181222,48,41504
20181222,49,7577
20181222,99,622987
20181223,11,15180
20181223,26,5650
20181223,27,3853
20181223,28,6650
20181223,29,3761
20181223,30,6143
20181223,31,3103
20181223,41,35329
20181223,42,2723
20181223,43,5407
20181223,44,7729
20181223,45,5166
20181223,46,6691
20181223,47,5135
20181223,48,5888
20181223,49,2703
20181223,99,121136
20181224,11,190230
20181224,26,72946
20181224,27,52023
20181224,28,57396
20181224,29,29193
20181224,30,33159
20181224,31,26721
20181224,41,268102
20181224,42,29082
20181224,43,32334
20181224,44,51410
20181224,45,42556
20181224,46,39847
20181224,47,52390
20181224,48,74277
20181224,49,12888
20181224,99,1064774
20181225,11,15471
20181225,26,9186
20181225,27,7243
20181225,28,7284
20181225,29,4874
20181225,30,6863
20181225,31,4521
20181225,41,38431
20181225,42,3777
20181225,43,6335
20181225,44,9523
20181225,45,6013
20181225,46,7748
20181225,47,7824
20181225,48,9870
20181225,49,3080
20181225,99,148069
20181226,11,161926
20181226,26,64209
20181226,27,45091
20181226,28,48942
20181226,29,26270
20181226,30,28321
20181226,31,23629
20181226,41,227026
20181226,42,24766
20181226,43,27966
20181226,44,43865
20181226,45,36274
20181226,46,36046
20181226,47,46713
20181226,48,63606
20181226,49,12097
20181226,99,916927
20181227,11,117755
20181227,26,50487
20181227,27,35308
20181227,28,37632
20181227,29,21190
20181227,30,22164
20181227,31,18457
20181227,41,173642
20181227,42,18988
20181227,43,21940
20181227,44,34439
20181227,45,28201
20181227,46,28200
20181227,47,35789
20181227,48,49627
20181227,49,9682
20181227,99,703636
20181228,11,126266
20181228,26,50576
20181228,27,37383
20181228,28,37974
20181228,29,21253
20181228,30,21987
20181228,31,18518
20181228,41,178787
20181228,42,19547
20181228,43,22513
20181228,44,33988
20181228,45,28923
20181228,46,26950
20181228,47,37379
20181228,48,50421
20181228,49,9127
20181228,99,721686
20181229,11,102952
20181229,26,40632
20181229,27,30416
20181229,28,33163
20181229,29,18794
20181229,30,19226
20181229,31,15304
20181229,41,152784
20181229,42,14016
20181229,43,17943
20181229,44,28003
20181229,45,21026
20181229,46,21936
20181229,47,28441
20181229,48,38454
20181229,49,7754
20181229,99,590936
20181230,11,13923
20181230,26,6308
20181230,27,3766
20181230,28,6216
20181230,29,3752
20181230,30,5342
20181230,31,2758
20181230,41,31494
20181230,42,2573
20181230,43,4642
20181230,44,6660
20181230,45,4531
20181230,46,5909
20181230,47,4692
20181230,48,5922
20181230,49,2529
20181230,99,111033
20181231,11,176404
20181231,26,71900
20181231,27,50895
20181231,28,53082
20181231,29,31145
20181231,30,30374
20181231,31,25163
20181231,41,250997
20181231,42,25099
20181231,43,30541
20181231,44,47457
20181231,45,39156
20181231,46,39279
20181231,47,51687
20181231,48,68033
20181231,49,13475
20181231,99,1004833
20190101,11,11557
20190101,26,5299
20190101,27,3448
20190101,28,5195
20190101,29,4279
20190101,30,5391
20190101,31,2574
20190101,41,26375
20190101,42,2639
20190101,43,4689
20190101,44,6787
20190101,45,5295
20190101,46,6760
20190101,47,5075
20190101,48,6275
20190101,49,2381
20190101,99,104234
20190102,11,137525
20190102,26,57832
20190102,27,41922
20190102,28,42428
20190102,29,24391
20190102,30,24161
20190102,31,21229
20190102,41,194736
20190102,42,21168
20190102,43,23952
20190102,44,37366
20190102,45,30809
20190102,46,33121
20190102,47,43506
20190102,48,54919
20190102,49,11084
20190102,99,800358
20190103,11,104334
20190103,26,44022
20190103,27,31165
20190103,28,32486
20190103,29,18680
20190103,30,19096
20190103,31,15492
20190103,41,151797
20190103,42,16052
20190103,43,18862
20190103,44,29844
20190103,45,24299
20190103,46,25654
20190103,47,32573
20190103,48,40765
20190103,49,9007
20190103,99,614317
20190104,11,109088
20190104,26,45098
20190104,27,31682
20190104,28,32922
20190104,29,19221
20190104,30,18949
20190104,31,15891
20190104,41,151625
20190104,42,16753
20190104,43,18870
20190104,44,28999
20190104,45,24891
20190104,46,25558
20190104,47,33383
20190104,48,41299
20190104,49,8862
20190104,99,623234
20190105,11,85313
20190105,26,34838
20190105,27,25087
20190105,28,26980
20190105,29,15791
20190105,30,15793
20190105,31,12218
20190105,41,127281
20190105,42,11675
20190105,43,15183
20190105,44,22909
20190105,45,16826
20190105,46,18424
20190105,47,23253
20190105,48,31311
20190105,49,7166
20190105,99,490163
20190106,11,11542
20190106,26,5181
20190106,27,2996
20190106,28,5231
20190106,29,2955
20190106,30,4218
20190106,31,2338
20190106,41,26240
20190106,42,1999
20190106,43,3480
20190106,44,5301
20190106,45,3215
20190106,46,4381
20190106,47,3812
20190106,48,4598
20190106,49,2109
20190106,99,89614
20190107,11,130897
20190107,26,53532
20190107,27,38141
20190107,28,39377
20190107,29,23020
20190107,30,22389
20190107,31,18511
20190107,41,184383
20190107,42,20092
20190107,43,23198
20190107,44,35543
20190107,45,29268
20190107,46,30051
20190107,47,39901
20190107,48,49039
20190107,49,10874
20190107,99,748418
20190108,11,89906
20190108,26,36803
20190108,27,25773
20190108,28,27153
20190108,29,15871
20190108,30,15508
20190108,31,12454
20190108,41,128704
20190108,42,13968
20190108,43,16177
20190108,44,24816
20190108,45,19819
20190108,46,21166
20190108,47,27219
20190108,48,33941
20190108,49,7748
20190108,99,517157
20190109,11,82005
20190109,26,34836
20190109,27,23570
20190109,28,24881
20190109,29,14600
20190109,30,14476
20190109,31,11761
20190109,41,115787
20190109,42,12694
20190109,43,14748
20190109,44,22380
20190109,45,17860
20190109,46,19524
20190109,47,24537
20190109,48,31015
20190109,49,7127
20190109,99,471907
20190110,11,86784
20190110,26,35338
20190110,27,24544
20190110,28,26708
20190110,29,15017
20190110,30,15426
20190110,31,12219
20190110,41,124325
20190110,42,13262
20190110,43,15577
20190110,44,24193
20190110,45,18782
20190110,46,19733
20190110,47,25357
20190110,48,31863
20190110,49,7429
20190110,99,496662
20190111,11,93814
20190111,26,37476
20190111,27,26179
20190111,28,27716
20190111,29,15568
20190111,30,15812
20190111,31,12566
20190111,41,130787
20190111,42,14567
20190111,43,16595
20190111,44,25035
20190111,45,19916
20190111,46,20461
20190111,47,26957
20190111,48,33805
20190111,49,7961
20190111,99,525333
20190112,11,71449
20190112,26,26971
20190112,27,19822
20190112,28,22806
20190112,29,12485
20190112,30,12685
20190112,31,9517
20190112,41,106218
20190112,42,9862
20190112,43,12771
20190112,44,19099
20190112,45,13649
20190112,46,14782
20190112,47,18340
20190112,48,24853
20190112,49,5863
20190112,99,401256
20190113,11,9027
20190113,26,3637
